FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,WHH,WHD,WHA
0.0,2.0,A,0.0,1.0,A,2.7,3.25,2.7,2.7,3.2,2.7
2.0,2.0,D,1.0,0.0,H,1.55,4.1,6.0,1.57,3.8,6.5
0.0,1.0,A,0.0,0.0,D,7.0,5.0,1.4,7.5,4.75,1.42
2.0,2.0,D,1.0,0.0,H,1.72,3.9,4.5,1.73,3.9,4.6
4.0,1.0,H,2.0,0.0,H,1.53,4.33,6.0,1.52,4.4,6.0
2.0,1.0,H,1.0,0.0,H,1.4,5.0,7.5,1.4,4.8,8.0
0.0,2.0,A,0.0,1.0,A,1.36,4.75,9.0,1.4,4.5,8.5
1.0,2.0,A,0.0,1.0,A,5.75,3.8,1.61,5.8,3.9,1.62
0.0,2.0,A,0.0,1.0,A,8.5,5.5,1.33,9.0,5.5,1.32
2.0,2.0,D,0.0,0.0,D,2.5,3.6,2.7,2.5,3.6,2.7
2.0,1.0,H,2.0,0.0,H,2.1,3.6,3.3,2.15,3.5,3.4
0.0,1.0,A,0.0,0.0,D,3.1,3.1,2.5,3.1,3.1,2.5
4.0,0.0,H,0.0,0.0,D,1.25,6.0,12.0,1.27,5.8,11.0
0.0,0.0,D,0.0,0.0,D,2.2,3.4,3.3,2.2,3.4,3.3
2.0,3.0,A,2.0,2.0,D,2.75,3.3,2.62,2.75,3.25,2.62
3.0,3.0,D,2.0,0.0,H,2.6,3.3,2.75,2.55,3.3,2.8
0.0,0.0,D,0.0,0.0,D,2.25,3.25,3.4,2.25,3.2,3.4
0.0,0.0,D,0.0,0.0,D,3.6,3.6,2.0,3.75,3.5,2.0
2.0,0.0,H,0.0,0.0,D,5.5,4.6,1.53,5.8,4.33,1.55
3.0,1.0,H,1.0,0.0,H,1.61,3.8,6.0,1.63,3.7,6.0
1.0,1.0,D,0.0,1.0,A,2.1,3.4,3.6,2.15,3.3,3.5
2.0,1.0,H,1.0,1.0,D,1.66,3.6,5.75,1.73,3.4,5.5
0.0,0.0,D,0.0,0.0,D,2.5,3.3,2.87,2.55,3.2,2.88
1.0,2.0,A,1.0,1.0,D,1.75,3.8,4.75,1.75,3.7,4.8
0.0,1.0,A,0.0,0.0,D,11.0,6.25,1.25,10.0,5.8,1.29
2.0,3.0,A,1.0,2.0,A,4.0,3.8,1.85,4.0,3.75,1.88
4.0,0.0,H,0.0,0.0,D,1.4,4.75,8.0,1.42,4.5,8.0
0.0,2.0,A,0.0,1.0,A,1.85,3.5,4.5,1.85,3.6,4.33
2.0,0.0,H,1.0,0.0,H,1.12,9.5,17.0,1.12,9.0,19.0
2.0,1.0,H,1.0,0.0,H,1.72,4.0,4.5,1.73,3.9,4.75
3.0,0.0,H,0.0,0.0,D,2.1,3.3,3.7,2.1,3.25,3.7
1.0,0.0,H,1.0,0.0,H,1.95,3.4,4.2,1.95,3.3,4.33
1.0,1.0,D,1.0,1.0,D,1.95,3.4,4.2,1.95,3.25,4.33
2.0,0.0,H,1.0,0.0,H,1.61,4.33,5.0,1.62,4.2,5.25
0.0,1.0,A,0.0,0.0,D,4.5,4.2,1.7,4.5,4.0,1.73
3.0,0.0,H,1.0,0.0,H,1.6,3.9,6.0,1.6,3.9,6.0
3.0,0.0,H,2.0,0.0,H,1.5,4.2,7.0,1.52,4.2,6.5
3.0,2.0,H,2.0,2.0,D,2.0,3.6,3.7,2.05,3.5,3.6
3.0,2.0,H,1.0,1.0,D,1.16,8.0,15.0,1.17,7.5,17.0
1.0,0.0,H,0.0,0.0,D,4.33,4.1,1.72,4.75,4.0,1.7
0.0,1.0,A,0.0,0.0,D,2.05,3.25,3.9,2.05,3.25,3.9
2.0,2.0,D,0.0,1.0,A,4.75,3.8,1.72,4.6,3.7,1.78
0.0,0.0,D,0.0,0.0,D,2.62,3.1,2.9,2.62,3.1,2.88
3.0,1.0,H,2.0,1.0,H,2.65,3.6,2.5,2.7,3.5,2.55
3.0,0.0,H,0.0,0.0,D,8.0,4.75,1.4,7.5,4.8,1.42
1.0,1.0,D,1.0,1.0,D,2.5,3.25,2.9,2.55,3.3,2.8
2.0,3.0,A,2.0,1.0,H,2.45,3.2,3.0,2.45,3.1,3.1
2.0,1.0,H,2.0,1.0,H,1.22,6.5,13.0,1.25,6.0,12.0
1.0,0.0,H,0.0,0.0,D,1.57,4.4,5.5,1.55,4.33,5.8
1.0,0.0,H,1.0,0.0,H,2.55,3.2,2.9,2.55,3.1,3.0
1.0,0.0,H,1.0,0.0,H,1.65,3.75,5.75,1.65,3.7,5.8
0.0,1.0,A,0.0,0.0,D,1.61,4.1,5.25,1.67,3.8,5.25
0.0,0.0,D,0.0,0.0,D,1.61,3.9,5.75,1.63,3.9,5.5
1.0,1.0,D,1.0,0.0,H,2.7,3.3,2.62,2.7,3.25,2.7
4.0,0.0,H,2.0,0.0,H,1.8,3.9,4.2,1.85,3.7,4.2
2.0,0.0,H,1.0,0.0,H,5.0,4.33,1.6,5.0,4.2,1.63
4.0,0.0,H,1.0,0.0,H,1.36,5.25,8.0,1.38,5.0,8.0
0.0,0.0,D,0.0,0.0,D,3.2,3.4,2.25,3.3,3.3,2.25
3.0,0.0,H,1.0,0.0,H,1.36,5.25,7.5,1.33,5.5,8.5
0.0,3.0,A,0.0,0.0,D,2.8,3.5,2.45,2.8,3.4,2.5
1.0,1.0,D,1.0,0.0,H,3.0,3.4,2.37,3.0,3.4,2.38
1.0,1.0,D,0.0,0.0,D,3.6,3.5,2.05,3.6,3.5,2.05
2.0,1.0,H,0.0,0.0,D,3.1,3.25,2.37,3.0,3.3,2.4
0.0,2.0,A,0.0,0.0,D,3.6,3.4,2.1,3.6,3.3,2.15
0.0,2.0,A,0.0,2.0,A,2.45,3.2,3.0,2.5,3.2,3.0
3.0,0.0,H,0.0,0.0,D,3.3,3.1,2.37,3.3,3.1,2.35
1.0,2.0,A,1.0,0.0,H,6.0,4.5,1.5,6.0,4.6,1.5
0.0,0.0,D,0.0,0.0,D,6.0,4.2,1.55,5.8,4.2,1.57
5.0,0.0,H,3.0,0.0,H,1.12,9.0,15.0,1.11,9.0,23.0
0.0,0.0,D,0.0,0.0,D,1.6,4.0,5.75,1.62,3.9,5.8
2.0,0.0,H,0.0,0.0,D,1.66,4.0,5.0,1.65,3.9,5.25
3.0,0.0,H,2.0,0.0,H,1.4,4.5,8.5,1.42,4.2,9.0
1.0,1.0,D,0.0,0.0,D,2.3,3.3,3.2,2.3,3.3,3.2
0.0,1.0,A,0.0,0.0,D,3.9,3.6,1.9,4.0,3.6,1.91
1.0,0.0,H,0.0,0.0,D,1.55,4.0,6.0,1.55,4.0,6.5
4.0,0.0,H,2.0,0.0,H,1.22,6.5,13.0,1.22,6.0,15.0
1.0,0.0,H,0.0,0.0,D,3.0,3.25,2.45,3.0,3.2,2.45
0.0,2.0,A,0.0,1.0,A,2.6,3.5,2.62,2.6,3.5,2.62
2.0,1.0,H,1.0,0.0,H,4.0,4.0,1.8,4.2,4.0,1.78
0.0,1.0,A,0.0,0.0,D,4.6,3.7,1.75,4.8,3.7,1.75
1.0,3.0,A,0.0,1.0,A,2.5,3.3,2.87,2.45,3.3,2.9
0.0,1.0,A,0.0,0.0,D,2.25,3.2,3.4,2.3,3.2,3.3
0.0,3.0,A,0.0,2.0,A,6.0,3.8,1.61,6.5,3.9,1.57
4.0,0.0,H,2.0,0.0,H,1.44,4.75,7.0,1.42,4.6,8.0
1.0,4.0,A,0.0,2.0,A,2.4,3.1,3.2,2.38,3.2,3.2
2.0,1.0,H,2.0,0.0,H,2.5,3.3,2.9,2.55,3.25,2.88
3.0,2.0,H,1.0,1.0,D,5.5,4.33,1.57,5.8,4.2,1.57
3.0,1.0,H,1.0,0.0,H,4.2,3.4,1.95,4.2,3.4,1.95
4.0,0.0,H,3.0,0.0,H,2.05,3.9,3.3,2.05,3.8,3.3
0.0,1.0,A,0.0,1.0,A,3.3,3.4,2.2,3.4,3.3,2.2
3.0,0.0,H,0.0,0.0,D,1.66,3.6,5.75,1.65,3.6,6.0
5.0,2.0,H,3.0,1.0,H,1.16,7.5,17.0,1.15,7.5,19.0
0.0,2.0,A,0.0,1.0,A,2.25,3.4,3.25,2.25,3.3,3.3
3.0,0.0,H,2.0,0.0,H,1.4,4.75,8.0,1.38,4.6,9.0
1.0,1.0,D,1.0,0.0,H,2.9,3.0,2.7,2.9,3.0,2.7
2.0,2.0,D,1.0,1.0,D,2.6,3.3,2.75,2.62,3.3,2.7
2.0,0.0,H,0.0,0.0,D,1.33,5.5,8.5,1.32,5.5,9.0
1.0,0.0,H,1.0,0.0,H,8.5,6.0,1.3,10.0,5.5,1.3
1.0,0.0,H,1.0,0.0,H,2.1,3.5,3.4,2.1,3.6,3.4
2.0,3.0,A,1.0,2.0,A,8.5,4.5,1.4,8.5,4.5,1.4
2.0,1.0,H,1.0,1.0,D,1.7,3.75,5.0,1.73,3.6,5.25
1.0,1.0,D,1.0,0.0,H,2.3,3.5,3.0,2.38,3.4,3.0
5.0,0.0,H,2.0,0.0,H,1.12,9.0,21.0,1.11,9.0,26.0
1.0,0.0,H,0.0,0.0,D,3.8,3.2,2.1,4.0,3.1,2.1
0.0,1.0,A,0.0,1.0,A,2.0,3.4,3.9,2.0,3.4,3.9
1.0,3.0,A,1.0,2.0,A,6.0,4.33,1.53,6.0,4.2,1.55
0.0,0.0,D,0.0,0.0,D,5.25,3.8,1.66,5.0,4.0,1.67
1.0,1.0,D,1.0,1.0,D,2.05,3.5,3.6,2.05,3.5,3.6
0.0,3.0,A,0.0,2.0,A,9.0,5.25,1.33,10.0,5.0,1.33
0.0,4.0,A,0.0,2.0,A,3.75,3.75,1.95,3.7,3.6,2.0
2.0,1.0,H,0.0,1.0,A,1.8,3.6,4.5,1.8,3.5,4.75
1.0,1.0,D,1.0,0.0,H,1.22,6.5,12.0,1.24,6.5,12.0
3.0,0.0,H,2.0,0.0,H,6.0,3.8,1.6,6.5,3.9,1.57
0.0,5.0,A,0.0,2.0,A,10.0,5.5,1.28,11.0,5.5,1.29
3.0,0.0,H,1.0,0.0,H,2.05,3.3,3.8,2.05,3.2,4.0
2.0,0.0,H,1.0,0.0,H,2.25,3.3,3.3,2.25,3.3,3.3
2.0,1.0,H,1.0,1.0,D,2.62,3.4,2.7,2.6,3.4,2.7
4.0,1.0,H,0.0,1.0,A,5.25,3.8,1.66,5.25,3.7,1.7
2.0,2.0,D,2.0,1.0,H,1.3,5.5,10.0,1.27,5.8,11.0
1.0,0.0,H,1.0,0.0,H,1.12,9.5,17.0,1.11,9.0,23.0
1.0,1.0,D,0.0,0.0,D,4.5,3.3,1.9,4.75,3.25,1.88
2.0,1.0,H,2.0,0.0,H,1.14,8.5,17.0,1.12,9.0,19.0
1.0,3.0,A,0.0,1.0,A,4.6,3.8,1.75,4.5,3.75,1.78
2.0,1.0,H,2.0,1.0,H,3.8,3.8,1.9,3.9,3.8,1.88
1.0,1.0,D,0.0,0.0,D,2.0,3.5,3.75,2.0,3.6,3.7
2.0,0.0,H,1.0,0.0,H,2.05,3.25,3.9,2.0,3.4,4.0
0.0,2.0,A,0.0,1.0,A,9.5,4.75,1.36,10.0,5.0,1.33
1.0,1.0,D,0.0,1.0,A,2.15,3.3,3.5,2.15,3.3,3.5
3.0,1.0,H,3.0,0.0,H,2.4,3.0,3.3,2.38,3.1,3.25
0.0,2.0,A,0.0,1.0,A,3.2,3.4,2.25,3.3,3.3,2.25
0.0,2.0,A,0.0,1.0,A,2.4,3.6,2.8,2.4,3.6,2.8
3.0,0.0,H,3.0,0.0,H,2.25,3.3,3.25,2.3,3.4,3.1
0.0,0.0,D,0.0,0.0,D,1.9,3.4,4.33,1.91,3.5,4.2
0.0,1.0,A,0.0,0.0,D,2.2,3.25,3.5,2.15,3.3,3.5
2.0,0.0,H,1.0,0.0,H,1.5,4.0,7.5,1.47,4.0,8.0
0.0,4.0,A,0.0,2.0,A,8.5,5.5,1.33,9.5,5.8,1.3
1.0,0.0,H,1.0,0.0,H,3.3,3.6,2.1,3.2,3.8,2.1
1.0,1.0,D,0.0,1.0,A,1.22,6.5,11.0,1.24,6.5,12.0
5.0,3.0,H,3.0,1.0,H,2.0,3.75,3.5,2.05,3.7,3.4
3.0,2.0,H,3.0,1.0,H,1.9,3.8,3.8,1.91,3.9,3.75
1.0,2.0,A,1.0,1.0,D,2.37,3.4,3.0,2.3,3.4,3.1
2.0,0.0,H,2.0,0.0,H,1.85,3.8,4.0,1.83,3.7,4.33
1.0,1.0,D,0.0,1.0,A,6.0,4.2,1.55,6.5,4.2,1.52
1.0,3.0,A,1.0,2.0,A,2.25,3.7,3.0,2.25,3.8,2.9
0.0,2.0,A,0.0,0.0,D,3.25,3.5,2.2,3.2,3.4,2.25
5.0,0.0,H,2.0,0.0,H,1.08,11.0,26.0,1.07,15.0,21.0
1.0,3.0,A,1.0,1.0,D,7.5,5.25,1.36,8.0,5.0,1.38
3.0,1.0,H,0.0,1.0,A,2.15,3.5,3.3,2.15,3.4,3.4
1.0,1.0,D,0.0,0.0,D,3.0,3.6,2.3,3.0,3.6,2.3
0.0,3.0,A,0.0,1.0,A,6.0,4.33,1.53,6.5,4.2,1.53
1.0,0.0,H,1.0,0.0,H,3.1,3.25,2.37,3.2,3.2,2.35
4.0,3.0,H,3.0,2.0,H,1.28,6.0,9.5,1.27,6.0,10.0
0.0,2.0,A,0.0,0.0,D,2.15,3.4,3.4,2.15,3.5,3.4
0.0,3.0,A,0.0,0.0,D,3.8,3.6,1.95,3.8,3.6,1.95
0.0,1.0,A,0.0,0.0,D,1.83,3.6,4.33,1.88,3.5,4.33
1.0,3.0,A,0.0,1.0,A,5.0,4.33,1.61,5.25,4.0,1.65
0.0,2.0,A,0.0,2.0,A,3.25,3.1,2.37,3.3,3.1,2.38
5.0,2.0,H,2.0,1.0,H,1.5,4.2,6.5,1.52,4.2,6.5
4.0,3.0,H,2.0,1.0,H,1.61,3.9,5.75,1.63,3.9,5.5
1.0,3.0,A,0.0,1.0,A,1.3,5.5,9.5,1.3,5.5,10.0
2.0,1.0,H,1.0,1.0,D,1.53,4.5,5.5,1.52,4.4,6.0
2.0,5.0,A,1.0,1.0,D,3.0,3.3,2.37,3.1,3.3,2.35
0.0,3.0,A,0.0,2.0,A,2.6,3.1,2.87,2.7,3.2,2.75
0.0,2.0,A,0.0,0.0,D,3.1,3.6,2.2,3.2,3.6,2.2
4.0,2.0,H,1.0,1.0,D,1.61,4.0,5.5,1.62,3.9,5.8
1.0,0.0,H,0.0,0.0,D,2.7,3.1,2.75,2.7,3.2,2.7
1.0,3.0,A,0.0,2.0,A,6.5,4.33,1.5,6.5,4.2,1.53
2.0,3.0,A,1.0,1.0,D,4.75,3.75,1.72,5.0,3.7,1.73
1.0,2.0,A,1.0,2.0,A,3.75,3.25,2.1,3.7,3.25,2.1
3.0,3.0,D,3.0,0.0,H,9.0,4.75,1.36,8.5,4.8,1.38
0.0,1.0,A,0.0,1.0,A,3.2,3.3,2.3,3.3,3.2,2.3
0.0,1.0,A,0.0,0.0,D,2.7,3.3,2.62,2.7,3.3,2.62
1.0,1.0,D,1.0,0.0,H,1.45,4.5,7.0,1.47,4.33,7.5
2.0,5.0,A,1.0,1.0,D,1.28,6.0,9.5,1.27,5.8,11.0
4.0,0.0,H,1.0,0.0,H,3.6,3.5,2.05,3.7,3.4,2.05
0.0,3.0,A,0.0,2.0,A,2.9,3.25,2.5,2.9,3.25,2.5
3.0,1.0,H,2.0,1.0,H,1.45,4.75,6.5,1.47,4.6,6.5
4.0,0.0,H,0.0,0.0,D,1.4,4.75,8.0,1.42,4.6,8.0
4.0,2.0,H,2.0,1.0,H,1.72,3.75,4.8,1.75,3.6,5.0
1.0,1.0,D,0.0,1.0,A,7.5,5.25,1.36,8.0,5.0,1.38
3.0,1.0,H,1.0,0.0,H,2.4,3.2,3.1,2.45,3.1,3.1
0.0,3.0,A,0.0,2.0,A,1.61,4.2,5.25,1.7,4.0,4.8
2.0,0.0,H,1.0,0.0,H,1.72,3.8,4.75,1.75,3.8,4.6
2.0,1.0,H,0.0,0.0,D,1.57,4.0,6.0,1.55,4.0,6.5
1.0,0.0,H,0.0,0.0,D,1.5,4.0,7.5,1.52,3.9,7.5
1.0,6.0,A,1.0,4.0,A,1.85,3.8,4.0,1.91,3.7,3.9
7.0,2.0,H,4.0,1.0,H,10.0,5.5,1.3,9.0,5.25,1.33
2.0,2.0,D,1.0,1.0,D,3.75,4.2,1.83,4.0,3.9,1.83
3.0,3.0,D,2.0,1.0,H,1.45,4.75,6.5,1.53,4.33,6.0
1.0,0.0,H,1.0,0.0,H,1.44,5.0,6.5,1.47,4.75,6.0
1.0,4.0,A,1.0,1.0,D,4.75,4.0,1.66,4.75,4.0,1.7
1.0,1.0,D,0.0,0.0,D,2.1,3.3,3.7,2.1,3.25,3.75
1.0,1.0,D,1.0,0.0,H,2.62,3.3,2.7,2.62,3.25,2.75
3.0,3.0,D,3.0,0.0,H,1.57,4.33,5.5,1.62,4.0,5.5
0.0,1.0,A,0.0,0.0,D,1.83,3.8,4.1,1.88,3.7,4.0
0.0,0.0,D,0.0,0.0,D,2.45,3.3,2.9,2.45,3.3,3.0
0.0,1.0,A,0.0,0.0,D,2.5,3.3,2.87,2.45,3.25,3.0
0.0,3.0,A,0.0,0.0,D,2.05,3.75,3.3,2.1,3.7,3.3
1.0,1.0,D,1.0,0.0,H,8.0,5.25,1.36,7.5,5.0,1.4
1.0,2.0,A,0.0,1.0,A,2.75,3.1,2.7,2.7,3.2,2.75
0.0,0.0,D,0.0,0.0,D,2.37,3.6,2.8,2.35,3.6,2.88
2.0,1.0,H,1.0,1.0,D,1.22,6.5,12.0,1.25,6.0,12.0
2.0,0.0,H,2.0,0.0,H,2.75,3.4,2.55,2.75,3.4,2.55
1.0,1.0,D,0.0,0.0,D,1.75,3.5,5.25,1.75,3.5,5.25
0.0,1.0,A,0.0,0.0,D,1.9,3.75,3.8,1.91,3.7,3.9
1.0,1.0,D,1.0,0.0,H,1.7,4.0,4.75,1.75,3.8,4.6
0.0,1.0,A,0.0,0.0,D,5.75,4.0,1.6,5.8,3.9,1.6
2.0,0.0,H,2.0,0.0,H,2.0,3.2,4.33,2.05,3.0,4.33
0.0,1.0,A,0.0,1.0,A,9.5,6.0,1.28,9.5,5.5,1.32
0.0,3.0,A,0.0,1.0,A,6.0,4.5,1.5,6.0,4.33,1.53
2.0,1.0,H,1.0,1.0,D,1.36,5.25,7.5,1.38,5.0,8.0
3.0,4.0,A,0.0,3.0,A,2.45,3.5,2.8,2.5,3.5,2.75
2.0,1.0,H,0.0,0.0,D,3.7,3.4,2.05,3.7,3.4,2.05
0.0,1.0,A,0.0,0.0,D,2.0,3.6,3.6,2.05,3.6,3.6
2.0,1.0,H,1.0,0.0,H,1.61,4.0,5.5,1.63,4.0,5.25
2.0,0.0,H,2.0,0.0,H,2.4,3.3,3.0,2.4,3.3,3.0
1.0,4.0,A,0.0,2.0,A,2.5,3.6,2.62,2.55,3.5,2.7
0.0,0.0,D,0.0,0.0,D,1.85,3.5,4.33,1.88,3.4,4.4
2.0,0.0,H,1.0,0.0,H,2.0,3.6,3.7,2.0,3.6,3.7
1.0,3.0,A,1.0,2.0,A,2.9,3.5,2.37,2.9,3.5,2.4
4.0,1.0,H,3.0,1.0,H,2.87,3.4,2.45,2.9,3.3,2.5
4.0,1.0,H,2.0,1.0,H,1.36,5.0,8.5,1.38,4.75,8.5
1.0,0.0,H,0.0,0.0,D,1.83,3.75,4.2,1.8,3.75,4.33
0.0,1.0,A,0.0,0.0,D,7.0,4.33,1.45,6.5,4.33,1.5
1.0,0.0,H,1.0,0.0,H,2.3,3.2,3.25,2.38,3.2,3.2
1.0,1.0,D,1.0,1.0,D,1.95,4.2,3.4,2.0,3.9,3.4
0.0,3.0,A,0.0,1.0,A,1.65,4.1,5.0,1.7,3.8,5.0
0.0,2.0,A,0.0,1.0,A,6.5,4.75,1.45,6.5,4.33,1.5
1.0,2.0,A,0.0,1.0,A,2.15,3.6,3.2,2.2,3.6,3.2
2.0,0.0,H,1.0,0.0,H,4.0,4.0,1.8,4.2,3.9,1.8
1.0,0.0,H,0.0,0.0,D,1.3,5.5,9.5,1.32,5.25,9.5
2.0,3.0,A,1.0,3.0,A,3.9,3.9,1.85,4.0,3.7,1.88
0.0,1.0,A,0.0,0.0,D,3.0,3.25,2.4,3.0,3.3,2.4
0.0,0.0,D,0.0,0.0,D,3.0,3.75,2.2,3.2,3.6,2.2
3.0,0.0,H,2.0,0.0,H,1.85,4.0,3.8,1.88,3.8,3.9
1.0,0.0,H,1.0,0.0,H,2.75,3.1,2.75,2.7,3.1,2.8
1.0,1.0,D,0.0,0.0,D,2.3,3.25,3.25,2.35,3.2,3.25
0.0,2.0,A,0.0,0.0,D,2.05,3.25,3.75,2.15,3.1,3.75
1.0,1.0,D,0.0,0.0,D,5.5,4.2,1.57,5.5,4.0,1.62
5.0,0.0,H,3.0,0.0,H,1.16,7.5,16.0,1.17,7.5,17.0
0.0,1.0,A,0.0,0.0,D,1.95,3.8,3.6,2.05,3.6,3.5
1.0,0.0,H,1.0,0.0,H,2.6,3.2,2.8,2.6,3.2,2.8
2.0,3.0,A,2.0,0.0,H,4.0,3.5,1.95,3.9,3.4,2.0
0.0,0.0,D,0.0,0.0,D,2.05,3.5,3.6,2.1,3.5,3.5
1.0,2.0,A,1.0,2.0,A,2.05,3.4,3.75,2.1,3.25,3.7
1.0,2.0,A,0.0,2.0,A,1.5,4.33,6.5,1.52,4.2,6.5
2.0,1.0,H,1.0,1.0,D,2.25,3.6,3.0,2.3,3.5,3.0
1.0,1.0,D,1.0,1.0,D,4.0,3.5,1.9,4.0,3.5,1.95
2.0,0.0,H,2.0,0.0,H,1.1,11.0,19.0,1.11,9.0,23.0
1.0,3.0,A,1.0,0.0,H,3.6,3.6,2.0,3.6,3.4,2.1
3.0,1.0,H,1.0,1.0,D,1.5,4.5,6.0,1.53,4.33,6.0
1.0,5.0,A,1.0,1.0,D,2.87,3.2,2.55,2.88,3.2,2.55
1.0,2.0,A,1.0,1.0,D,3.8,3.5,1.95,3.8,3.5,2.0
2.0,0.0,H,2.0,0.0,H,1.95,3.6,3.8,2.0,3.5,3.8
4.0,0.0,H,1.0,0.0,H,1.5,4.33,6.5,1.5,4.2,7.0
1.0,2.0,A,1.0,1.0,D,2.45,3.4,2.9,2.5,3.3,2.88
1.0,2.0,A,1.0,1.0,D,2.15,3.7,3.1,2.2,3.5,3.25
0.0,1.0,A,0.0,0.0,D,2.25,3.25,3.25,2.35,3.2,3.2
2.0,1.0,H,1.0,0.0,H,2.45,3.2,3.0,2.5,3.25,2.9
0.0,0.0,D,0.0,0.0,D,4.33,4.2,1.72,4.5,4.0,1.73
1.0,0.0,H,1.0,0.0,H,4.33,4.2,1.7,4.33,4.0,1.75
3.0,0.0,H,1.0,0.0,H,1.7,3.75,5.0,1.7,3.8,5.0
1.0,1.0,D,0.0,1.0,A,4.5,3.9,1.72,4.75,3.7,1.75
1.0,1.0,D,1.0,0.0,H,9.0,5.5,1.3,8.5,5.5,1.33
0.0,1.0,A,0.0,0.0,D,1.53,4.2,6.25,1.53,4.2,6.5
3.0,0.0,H,3.0,0.0,H,2.0,3.5,3.8,2.0,3.5,3.75
2.0,1.0,H,0.0,0.0,D,5.25,3.8,1.66,5.5,3.7,1.67
1.0,1.0,D,1.0,1.0,D,1.09,11.0,21.0,1.11,9.0,26.0
1.0,1.0,D,0.0,1.0,A,2.25,3.5,3.1,2.25,3.4,3.2
5.0,2.0,H,1.0,1.0,D,1.75,4.0,4.33,1.75,3.8,4.6
0.0,2.0,A,0.0,1.0,A,2.15,3.6,3.25,2.2,3.5,3.2
0.0,0.0,D,0.0,0.0,D,2.87,3.3,2.5,2.9,3.25,2.5
2.0,1.0,H,1.0,1.0,D,1.75,3.8,4.5,1.78,3.75,4.5
1.0,1.0,D,0.0,1.0,A,2.05,3.4,3.6,2.1,3.4,3.6
0.0,0.0,D,0.0,0.0,D,1.75,3.8,4.5,1.73,3.75,4.8
2.0,3.0,A,1.0,2.0,A,7.0,4.6,1.44,7.5,4.4,1.44
0.0,7.0,A,0.0,3.0,A,6.5,4.33,1.5,6.5,4.4,1.5
0.0,1.0,A,0.0,1.0,A,7.0,4.5,1.44,6.5,4.6,1.47
2.0,1.0,H,2.0,1.0,H,2.45,3.5,2.8,2.45,3.4,2.9
1.0,1.0,D,0.0,1.0,A,2.5,3.25,2.9,2.55,3.2,2.88
1.0,1.0,D,0.0,0.0,D,1.65,3.75,5.5,1.7,3.6,5.5
0.0,2.0,A,0.0,1.0,A,2.05,3.5,3.6,2.05,3.4,3.7
6.0,2.0,H,4.0,1.0,H,1.66,4.33,4.5,1.7,4.2,4.5
0.0,3.0,A,0.0,1.0,A,3.6,3.8,1.95,3.7,3.6,2.0
2.0,1.0,H,1.0,0.0,H,3.5,3.25,2.2,3.6,3.1,2.25
3.0,0.0,H,1.0,0.0,H,1.44,5.0,6.25,1.47,4.5,6.5
2.0,2.0,D,1.0,1.0,D,2.9,3.6,2.3,3.0,3.5,2.3
3.0,0.0,H,1.0,0.0,H,1.9,3.75,3.8,1.95,3.7,3.75
0.0,0.0,D,0.0,0.0,D,3.2,3.3,2.3,3.2,3.3,2.3
3.0,1.0,H,2.0,0.0,H,4.0,3.6,1.9,4.2,3.5,1.91
2.0,0.0,H,1.0,0.0,H,1.11,10.0,19.0,1.11,9.0,23.0
0.0,1.0,A,0.0,0.0,D,4.2,3.6,1.85,4.2,3.5,1.91
1.0,0.0,H,1.0,0.0,H,1.72,4.0,4.33,1.73,4.0,4.5
2.0,2.0,D,0.0,1.0,A,2.3,3.4,3.1,2.38,3.25,3.1
1.0,1.0,D,1.0,0.0,H,1.11,10.0,19.0,1.12,8.5,21.0
1.0,1.0,D,0.0,1.0,A,3.6,3.25,2.15,3.5,3.2,2.2
1.0,1.0,D,0.0,0.0,D,3.75,3.5,2.0,3.9,3.4,2.0
1.0,1.0,D,1.0,0.0,H,1.61,4.2,5.0,1.7,4.0,4.75
0.0,1.0,A,0.0,0.0,D,3.25,3.5,2.2,3.2,3.4,2.25
1.0,0.0,H,1.0,0.0,H,2.37,3.1,3.25,2.4,3.1,3.2
0.0,0.0,D,0.0,0.0,D,2.1,3.6,3.4,2.2,3.4,3.3
0.0,5.0,A,0.0,4.0,A,3.6,3.6,2.0,3.6,3.5,2.05
1.0,0.0,H,0.0,0.0,D,1.53,4.2,6.25,1.55,4.0,6.5
0.0,0.0,D,0.0,0.0,D,12.0,6.0,1.25,11.0,5.5,1.29
0.0,1.0,A,0.0,0.0,D,2.1,3.5,3.5,2.15,3.4,3.5
2.0,1.0,H,1.0,0.0,H,1.72,4.2,4.2,1.75,4.0,4.4
3.0,0.0,H,2.0,0.0,H,1.75,4.1,4.2,1.8,3.9,4.2
2.0,0.0,H,2.0,0.0,H,1.95,3.5,3.9,2.0,3.3,4.0
3.0,3.0,D,1.0,3.0,A,2.62,3.25,2.75,2.7,3.1,2.8
0.0,4.0,A,0.0,2.0,A,5.75,4.0,1.57,6.5,4.2,1.53
1.0,2.0,A,0.0,0.0,D,5.25,4.2,1.61,5.25,3.9,1.65
1.0,3.0,A,0.0,3.0,A,3.0,3.7,2.2,3.1,3.5,2.25
1.0,0.0,H,1.0,0.0,H,5.0,4.33,1.61,5.0,4.2,1.63
1.0,0.0,H,0.0,0.0,D,2.45,3.1,3.1,2.45,3.1,3.1
0.0,1.0,A,0.0,0.0,D,7.0,4.5,1.45,7.0,4.33,1.47
1.0,2.0,A,1.0,1.0,D,2.45,3.1,3.1,2.45,3.1,3.1
1.0,0.0,H,1.0,0.0,H,1.14,8.5,16.0,1.17,7.0,19.0
